id,image_name,height,width,resolution,if_fish,if_ruler,if_colorbar,relative_path,fish_number,non_specimen_objects,if_label,if_overlapping,specimen_angle,specimen_view,if_bent,landmark_failures_number,if_missing_parts,brightness,if_blur,if_color_issue,checked_flag,specimen_angled,specimen_viewing,color_issues,if_background_uniform,if_parts_visible,image_quality,label_detailed,if_each_fish_label,if_fins_folded,if_label_catalog_number_correct,if_label_name_correct,create_time,update_time,fixed_scientific_name,scientific_name
0683bd0e-1d39-47cb-a336-81cee2f78917,INHS_FISH_99373.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99373.jpg,1,"twine, tag",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,2,right,none,TRUE,FALSE,5,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
c3abcacb-5bc4-413d-a176-ebe2fd25ffa5,INHS_FISH_99365.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99365.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,leftbottom,none,FALSE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis dorsalis
73d01050-3243-49ce-b698-9b16b134b974,INHS_FISH_99347.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99347.jpg,1,"twine, tag",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,8,lefttop,none,FALSE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
bdf4efb0-304a-466f-91b9-236d8256da68,INHS_FISH_99318.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99318.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis atherinoides
9d0f3740-e70a-490f-b745-4deb5ebac885,INHS_FISH_99324.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99324.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
2e631ca2-9b2c-4e39-b4a1-b441ecfe3440,INHS_FISH_99294.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99294.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gyrinus
6c415033-6c6c-4266-84b5-0df61de5dae7,INHS_FISH_99311.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99311.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
fd5bf7f1-ee13-41e4-b59a-198430b28b4e,INHS_FISH_99281.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99281.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
1e76fef8-daa4-40a7-a8dd-3f7fcf4d72bc,INHS_FISH_99274.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99274.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,FALSE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis stramineus
99cace9a-f3fd-4b9b-9ab5-b7b6659d45b8,INHS_FISH_99261.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99261.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,FALSE,4,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis atherinoides
ba5242a6-afe3-439f-bdc2-e98f8e1d7e3b,INHS_FISH_99239.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99239.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
bda6ab2b-e085-4828-b6bf-01ffffa22c10,INHS_FISH_99226.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99226.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
f2dfbc57-2cdb-4aa3-81a2-4e135ad0e2d0,INHS_FISH_99198.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99198.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis texanus
2566971e-e14d-472a-ac2b-982bf1fca775,INHS_FISH_99184.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99184.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Pimephales vigilax
9f378c6e-a729-46e4-b2a2-c67b5afab9e3,INHS_FISH_99177.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99177.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
993ba78c-b334-4603-ad85-99c63c702316,INHS_FISH_99159.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99159.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis wickliffi
84aed8a8-da6c-4d58-971a-fa79d5f6fe91,INHS_FISH_99173.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99173.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis blennius
9d9a1bb4-d05d-44fd-a87c-c1ef7899d72f,INHS_FISH_99153.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99153.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Anterior portion of specimen is dark,FALSE,FALSE,5,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gyrinus
73123de3-495a-4764-8006-76821420594c,INHS_FISH_99646.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99646.jpg,1,no,TRUE,FALSE,Left,Left,FALSE,2,FALSE,normal,TRUE,FALSE,TRUE,9,left,none,TRUE,FALSE,5,detailed,TRUE,TRUE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
3392e1de-0325-40c5-bbfe-255c07fe5d30,INHS_FISH_99774_2.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99774_2.jpg,1,"twine, tag, lid, tray",TRUE,TRUE,Right,Right,TRUE,4,FALSE,normal,TRUE,FALSE,TRUE,3,right,Specimen has a brownish orange color.,FALSE,FALSE,3,basic,TRUE,TRUE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Morone saxatilis
528c0a47-925e-4cd9-9f4c-1ee71f9931a1,INHS_FISH_99779.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99779.jpg,1,no,TRUE,FALSE,Left,Left,TRUE,10,FALSE,normal,TRUE,FALSE,TRUE,9,lefttop,Anterior portion of speciemen is dark,FALSE,FALSE,4,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus flavus
eca78351-802a-4266-abc4-bc24d78062c2,INHS_FISH_99539.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99539.jpg,1,no,TRUE,FALSE,Left,Left,TRUE,3,FALSE,normal,TRUE,FALSE,TRUE,9,leftbottom,none,FALSE,TRUE,6,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis buccatus
2c566f2f-f652-4a29-9a53-402760046108,INHS_FISH_99486.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99486.jpg,1,no,TRUE,TRUE,Left,Left,TRUE,7,FALSE,normal,TRUE,FALSE,TRUE,8,left,Anterior portion of speciemen is dark,FALSE,FALSE,6,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gyrinus
78ddfdd9-975d-4847-8987-c7635c3fed10,INHS_FISH_99469.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99469.jpg,1,no,TRUE,FALSE,Left,Left,FALSE,0,FALSE,normal,TRUE,FALSE,TRUE,9,left,small white spots on specimen,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
ee4b0322-bc21-424c-9042-c93b96f4ab88,INHS_FISH_99204.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99204.jpg,1,no,TRUE,FALSE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Anterior portion of speciemen is dark,FALSE,FALSE,4,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis stramineus
170a2251-e1ea-4c0b-80e1-be6c1c850fc5,INHS_FISH_99140.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99140.jpg,1,no,TRUE,FALSE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,10,left,Entire specimen is dark,FALSE,FALSE,3,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis wickliffi
9247258b-3337-435b-b3da-501cd37259ca,INHS_FISH_99131.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99131.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,complicated,Entire specimen is dark,FALSE,FALSE,2,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
55d6cd8b-00ba-4c32-8226-e5b72ab0923b,INHS_FISH_99129.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99129.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Entire specimen is dark,TRUE,FALSE,2,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
fd48fc60-9fd6-49d1-b3fb-48c248c1e324,INHS_FISH_99125.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99125.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,4,right,Entire specimen is dark,FALSE,FALSE,2,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox lucius
d5558e5b-61c3-4129-bbb2-ebdf4fddb038,INHS_FISH_99120.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99120.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,2,right,Entire specimen is dark,FALSE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
5e864d20-a141-4e49-b696-9e7ce0453eb2,INHS_FISH_99115.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99115.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Entire specimen is dark,FALSE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
424ebd65-79a7-4ac2-85f8-4e7700ac068c,INHS_FISH_99117.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99117.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,TRUE,NULL,TRUE,normal,TRUE,NULL,TRUE,3,right,Entire specimen is dark,FALSE,FALSE,1,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
d42cc232-aa65-4ca6-a1d5-47ad1a44f917,INHS_FISH_99099.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99099.jpg,1,"twine, tag",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,FALSE,NULL,TRUE,9,left,Entire specimen is dark,TRUE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
253727f2-cdae-42f9-a26b-8916d57be03c,INHS_FISH_98824.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98824.jpg,1,"twine, tag",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,6,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
0ac2668d-fb32-4f63-94fb-f69814c792ef,INHS_FISH_99097B.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99097B.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,Entire specimen is dark,FALSE,FALSE,2,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
e71c91bd-8edb-4fd2-8185-c987e146bc37,INHS_FISH_99094.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99094.jpg,1,"twine, tag",TRUE,FALSE,NULL,NULL,TRUE,NULL,TRUE,normal,TRUE,NULL,TRUE,9,complicated,Specimen has a blotchy dark and light coloration,FALSE,FALSE,1,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gladiator
bf97efc7-7442-4ee6-bc87-4b8d65e1132b,INHS_FISH_99052.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99052.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,FALSE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis stramineus
2ecbc808-5659-4230-aea6-5b65a8d01b15,INHS_FISH_99036.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99036.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
f0666889-8532-40f0-8519-c5ca30bba6c1,INHS_FISH_99012.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99012.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
87ffd413-e086-4ce1-9981-df235daf7ca0,INHS_FISH_98986.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98986.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis buccatus
71535b72-1cc8-4b2d-805a-be9cd9715ad0,INHS_FISH_98954.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98954.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
6833c3b6-f638-4486-9dad-5fc934faf429,INHS_FISH_98964.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98964.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
571ccc23-4427-4009-b032-c603ee8bff41,INHS_FISH_98924.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98924.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
d4f63ba7-4652-49d9-97f1-5e9af6ee13b4,INHS_FISH_98912.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98912.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
0f8dd763-d4bf-47d1-8570-01a86f18d481,INHS_FISH_98904.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98904.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
80055021-af3c-4ec9-afb9-36e4a8f8a541,INHS_FISH_98894.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98894.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,small white spots on specimen,TRUE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
0afa4349-3c5b-4617-a277-fc40992fb40c,INHS_FISH_98874.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98874.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,small blothes on specimen,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis atherinoides
0a90aa4e-5449-4ae2-938f-3142bef1609b,INHS_FISH_98863.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98863.jpg,1,"twine, tag, lid",TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,rightbottom,none,FALSE,FALSE,4,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Morone americana
44da0b5f-73a5-447f-b614-8c8586aa4d71,INHS_FISH_98853.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98853.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
cc311376-2cca-4e5e-85b7-a1a14783c435,INHS_FISH_98836.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98836.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Anterior portion of speciemen is dark,TRUE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
168625bf-b608-411e-bd49-d57b60be90cb,INHS_FISH_99127B.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99127B.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,contrast,FALSE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
4e45e7b3-2c41-48f0-b25b-8a2f52a6bb61,INHS_FISH_98800.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98800.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,"Blotchy pattern from missing scales, minor damage behind pectoral fins",FALSE,TRUE,5,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Carassius carpio
cae70c78-c7e4-4661-87fd-49cde958b3d7,INHS_FISH_98770.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98770.jpg,1,Unknown material between anal and pelvic fins,TRUE,TRUE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,5,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
6abe4491-a23c-4c0d-afb4-b99005e2b127,INHS_FISH_99123.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99123.jpg,1,"twine, tags",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,Entire specimen is dark,FALSE,FALSE,3,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
4f01dcde-cd5d-4e6a-b779-2d2aa398e543,INHS_FISH_98753.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98753.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,lefttop,Anterior portion of speciemen is dark,TRUE,FALSE,6,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gyrinus
e6a6f5e0-4837-44d6-a366-51f0922909d7,INHS_FISH_98949.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98949.jpg,1,no,TRUE,FALSE,NULL,NULL,TRUE,NULL,FALSE,normal,TRUE,NULL,TRUE,8,left,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Noturus gyrinus
bc86f27e-8635-454b-a985-cc3cb299e6fb,INHS_FISH_98744.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98744.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
470f6179-ef31-4991-9a45-7b811b330084,INHS_FISH_98739.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98739.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,FALSE,5,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis stramineus
d8a85dbf-ca9c-4f79-be2b-47021eac1406,INHS_FISH_98733.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98733.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
